t,PvAvailP
136429,11
136430,9
136431,14
136432,7
136433,11
136434,9
136435,14
136436,8
136437,9
136438,10
136439,8
136440,9
136441,12
136442,12
136443,9
136444,10
136445,12
136446,13
136447,7
136448,12
136449,8
136450,7
136451,9
136452,8
136453,11
136454,13
136455,9
136456,9
136457,9
136458,12
136459,10
136460,9
136461,7
136462,13
136463,12
136464,7
136465,9
136466,10
136467,13
136468,8
136469,10
136470,12
136471,10
136472,7
136473,13
136474,8
136475,8
136476,12
136477,11
136478,9
136479,12
136480,8
136481,13
136482,13
136483,14
136484,10
136485,14
136486,12
136487,13
136488,13
136489,12
136490,14
136491,14
136492,12
136493,14
136494,14
136495,13
136496,7
136497,13
136498,14
136499,14
136500,11
136501,9
136502,12
136503,8
136504,12
136505,12
136506,10
136507,10
136508,11
136509,10
136510,8
136511,11
136512,9
136513,15
136514,13
136515,14
136516,7
136517,9
136518,8
136519,9
136520,8
136521,12
136522,8
136523,8
136524,10
136525,14
136526,14
136527,14
136528,13
136529,15
136530,10
136531,11
136532,14
136533,10
136534,14
136535,13
136536,10
136537,14
136538,11
136539,9
136540,9
136541,10
136542,13
136543,11
136544,8
136545,11
136546,11
136547,7
136548,7
136549,10
136550,8
136551,14
136552,11
136553,14
136554,11
136555,15
136556,14
136557,9
136558,15
136559,13
136560,12
136561,10
136562,10
136563,14
136564,9
136565,13
136566,8
136567,8
136568,8
136569,12
136570,10
136571,12
136572,8
136573,12
136574,14
136575,9
136576,10
136577,13
136578,11
136579,10
136580,10
136581,9
136582,14
136583,7
136584,12
136585,8
136586,13
136587,14
136588,14
136589,8
136590,12
136591,11
136592,11
136593,9
136594,8
136595,14
136596,9
136597,7
136598,8
136599,15
136600,9
136601,11
136602,8
136603,12
136604,12
136605,10
136606,14
136607,9
136608,13
136609,11
136610,9
136611,11
136612,15
136613,8
136614,15
136615,13
136616,8
136617,9
136618,7
136619,12
136620,8
136621,9
136622,13
136623,11
136624,7
136625,9
136626,12
136627,8
136628,14
136629,12
136630,13
136631,11
136632,8
136633,12
136634,9
136635,11
136636,15
136637,10
136638,13
136639,11
136640,9
136641,15
136642,9
136643,12
136644,12
136645,10
136646,9
136647,9
136648,12
136649,8
136650,12
136651,8
136652,12
136653,11
136654,12
136655,8
136656,11
136657,12
136658,14
136659,12
136660,13
136661,11
136662,9
136663,13
136664,13
136665,9
136666,15
136667,12
136668,14
136669,13
136670,15
136671,8
136672,14
136673,9
136674,10
136675,9
136676,8
136677,11
136678,9
136679,8
136680,15
136681,10
136682,10
136683,10
136684,12
136685,12
136686,11
136687,14
136688,10
136689,13
136690,9
136691,14
136692,15
136693,8
136694,10
136695,10
136696,9
136697,10
136698,10
136699,8
136700,10
136701,11
136702,14
136703,10
136704,9
136705,12
136706,13
136707,13
136708,12
136709,10
136710,14
136711,9
136712,8
136713,15
136714,14
136715,12
136716,9
136717,12
136718,12
136719,15
136720,11
136721,13
136722,10
136723,14
136724,15
136725,11
136726,12
136727,10
136728,15
136729,15
136730,13
136731,14
136732,8
136733,15
136734,10
136735,13
136736,10
136737,10
136738,11
136739,14
136740,8
136741,11
136742,12
136743,12
136744,14
136745,9
136746,9
136747,8
136748,15
136749,14
136750,8
136751,12
136752,11
136753,13
136754,8
136755,9
136756,13
136757,10
136758,9
136759,8
136760,14
136761,13
136762,13
136763,12
136764,13
136765,8
136766,12
136767,11
136768,12
136769,13
136770,8
136771,12
136772,14
136773,12
136774,9
136775,15
136776,14
136777,14
136778,12
136779,8
136780,14
136781,14
136782,11
136783,13
136784,12
136785,12
136786,9
136787,12
136788,10
136789,10
136790,15
136791,14
136792,8
136793,14
136794,12
136795,10
136796,14
136797,12
136798,10
136799,9
136800,15
136801,8
136802,14
136803,10
136804,14
136805,15
136806,13
136807,12
136808,13
136809,9
136810,8
136811,15
136812,13
136813,10
136814,9
136815,15
136816,14
136817,11
136818,13
136819,15
136820,10
136821,11
136822,10
136823,14
136824,9
136825,15
136826,12
136827,13
136828,9
136829,12
136830,12
136831,9
136832,12
136833,11
136834,10
136835,15
136836,8
136837,14
136838,11
136839,10
136840,9
136841,12
136842,14
136843,10
136844,15
136845,11
136846,10
136847,9
136848,14
136849,11
136850,11
136851,12
136852,13
136853,10
136854,12
136855,11
136856,15
136857,8
136858,13
136859,14
136860,15
136861,12
136862,14
136863,12
136864,11
136865,15
136866,9
136867,16
136868,11
136869,14
136870,13
136871,11
136872,12
136873,10
136874,12
136875,11
136876,9
136877,12
136878,10
136879,13
136880,10
136881,13
136882,11
136883,9
136884,14
136885,10
136886,13
136887,11
136888,10
136889,14
136890,13
136891,10
136892,8
136893,14
136894,12
136895,12
136896,10
136897,9
136898,13
136899,11
136900,12
136901,14
136902,11
136903,10
136904,10
136905,9
136906,10
136907,11
136908,10
136909,11
136910,15
136911,11
136912,9
136913,15
136914,9
136915,9
136916,11
136917,14
136918,12
136919,14
136920,10
136921,12
136922,10
136923,10
136924,9
136925,10
136926,11
136927,10
136928,11
136929,10
136930,8
136931,11
136932,9
136933,10
136934,12
136935,14
136936,14
136937,15
136938,9
136939,13
136940,9
136941,14
136942,15
136943,13
136944,9
136945,13
136946,14
136947,14
136948,11
136949,13
136950,10
136951,13
136952,14
136953,10
136954,15
136955,14
136956,13
136957,11
136958,11
136959,12
136960,12
136961,12
136962,12
136963,11
136964,11
136965,10
136966,14
136967,12
136968,9
136969,14
136970,12
136971,8
136972,13
136973,9
136974,14
136975,15
136976,15
136977,12
136978,15
136979,12
136980,16
136981,15
136982,14
136983,13
136984,15
136985,16
136986,12
136987,13
136988,14
136989,14
136990,9
136991,12
136992,8
136993,13
136994,16
136995,10
136996,10
136997,9
136998,10
136999,15
137000,12
137001,15
137002,9
137003,9
137004,13
137005,13
137006,9
137007,14
137008,8
137009,10
137010,11
137011,10
137012,14
137013,10
137014,14
137015,8
137016,16
137017,13
137018,8
137019,12
137020,15
137021,11
137022,9
137023,12
137024,11
137025,13
137026,16
137027,9
137028,15
137029,15
137030,12
137031,9
137032,14
137033,12
137034,10
137035,10
137036,15
137037,8
137038,9
137039,16
137040,14
137041,11
137042,9
137043,14
137044,15
137045,14
137046,16
137047,12
137048,13
137049,12
137050,11
137051,11
137052,15
137053,14
137054,14
137055,11
137056,10
137057,10
137058,12
137059,11
137060,13
137061,10
137062,14
137063,16
137064,8
137065,12
137066,10
137067,15
137068,16
137069,11
137070,11
137071,9
137072,15
137073,9
137074,15
137075,14
137076,11
137077,9
137078,10
137079,9
137080,12
137081,11
137082,14
137083,13
137084,13
137085,16
137086,11
137087,10
137088,10
137089,12
137090,15
137091,13
137092,12
137093,13
137094,11
137095,9
137096,16
137097,10
137098,14
137099,14
137100,15
137101,9
137102,15
137103,13
137104,10
137105,16
137106,12
137107,14
137108,9
137109,10
137110,12
137111,10
137112,9
137113,13
137114,11
137115,11
137116,16
137117,9
137118,10
137119,16
137120,9
137121,10
137122,12
137123,12
137124,10
137125,12
137126,16
137127,11
137128,10
137129,10
137130,16
137131,15
137132,11
137133,11
137134,10
137135,13
137136,14
137137,15
137138,12
137139,13
137140,9
137141,12
137142,13
137143,15
137144,15
137145,12
137146,16
137147,12
137148,10
137149,14
137150,11
137151,13
137152,13
137153,13
137154,13
137155,11
137156,10
137157,13
137158,15
137159,13
137160,11
137161,9
137162,14
137163,12
137164,12
137165,10
137166,11
137167,15
137168,16
137169,10
137170,10
137171,16
137172,12
137173,16
137174,13
137175,9
137176,11
137177,15
137178,10
137179,10
137180,12
137181,15
137182,15
137183,10
137184,15
137185,15
137186,11
137187,9
137188,13
137189,12
137190,11
137191,13
137192,13
137193,12
137194,14
137195,15
137196,16
137197,13
137198,16
137199,13
137200,12
137201,14
137202,12
137203,10
137204,9
137205,15
137206,9
137207,15
137208,15
137209,13
137210,13
137211,13
137212,14
137213,14
137214,14
137215,16
137216,14
137217,9
137218,15
137219,13
137220,16
137221,16
137222,9
137223,10
137224,11
137225,11
137226,12
137227,13
137228,13
137229,10
137230,15
137231,14
137232,11
137233,11
137234,15
137235,12
137236,15
137237,11
137238,16
137239,14
137240,9
137241,16
137242,10
137243,12
137244,13
137245,13
137246,16
137247,11
137248,14
137249,12
137250,9
137251,13
137252,12
137253,9
137254,11
137255,11
137256,14
137257,11
137258,10
137259,14
137260,9
137261,13
137262,13
137263,9
137264,10
137265,14
137266,12
137267,14
137268,16
137269,10
137270,10
137271,15
137272,15
137273,16
137274,16
137275,16
137276,16
137277,10
137278,14
137279,9
137280,15
137281,14
137282,16
137283,14
137284,16
137285,14
137286,11
137287,12
137288,14
137289,11
137290,14
137291,9
137292,13
137293,14
137294,16
137295,14
137296,11
137297,16
137298,14
137299,14
137300,16
137301,13
137302,15
137303,10
137304,12
137305,14
137306,11
137307,9
137308,10
137309,15
137310,15
137311,11
137312,17
137313,16
137314,15
137315,9
137316,15
137317,11
137318,12
137319,13
137320,11
137321,12
137322,14
137323,12
137324,11
137325,13
137326,10
137327,10
137328,10
137329,15
137330,9
137331,13
137332,13
137333,15
137334,12
137335,14
137336,10
137337,14
137338,10
137339,14
137340,13
137341,16
137342,17
137343,12
137344,15
137345,13
137346,10
137347,16
137348,17
137349,11
137350,11
137351,13
137352,11
137353,13
137354,11
137355,12
137356,16
137357,14
137358,11
137359,11
137360,11
137361,15
137362,12
137363,16
137364,16
137365,12
137366,13
137367,16
137368,12
137369,10
137370,11
137371,17
137372,16
137373,14
137374,12
137375,11
137376,16
137377,14
137378,9
137379,12
137380,16
137381,13
137382,11
137383,13
137384,10
137385,13
137386,14
137387,13
137388,12
137389,11
137390,12
137391,14
137392,11
137393,17
137394,17
137395,10
137396,11
137397,16
137398,13
137399,9
137400,16
137401,11
137402,10
137403,17
137404,13
137405,16
137406,16
137407,11
137408,15
137409,15
137410,17
137411,17
137412,17
137413,12
137414,14
137415,11
137416,10
137417,16
137418,9
137419,17
137420,10
137421,17
137422,12
137423,16
137424,15
137425,16
137426,12
137427,13
137428,15
137429,10
137430,15
137431,11
137432,12
137433,9
137434,17
137435,12
137436,11
137437,15
137438,11
137439,14
137440,16
137441,16
137442,11
137443,13
137444,12
137445,15
137446,11
137447,16
137448,14
137449,16
137450,12
137451,14
137452,13
137453,13
137454,13
137455,14
137456,15
137457,14
137458,10
137459,11
137460,10
137461,10
137462,16
137463,11
137464,13
137465,11
137466,13
137467,9
137468,17
137469,11
137470,11
137471,16
137472,14
137473,10
137474,11
137475,13
137476,14
137477,15
137478,17
137479,16
137480,12
137481,12
137482,10
137483,12
137484,11
137485,16
137486,16
137487,13
137488,14
137489,13
137490,17
137491,14
137492,12
137493,16
137494,13
137495,11
137496,10
137497,10
137498,14
137499,11
137500,17
137501,17
137502,14
137503,12
137504,11
137505,15
137506,13
137507,11
137508,12
137509,15
137510,13
137511,14
137512,17
137513,10
137514,11
137515,17
137516,17
137517,13
137518,11
137519,13
137520,13
137521,15
137522,16
137523,16
137524,12
137525,15
137526,10
137527,11
137528,10
137529,15
137530,16
137531,15
137532,13
137533,16
137534,11
137535,16
137536,12
137537,16
137538,12
137539,14
137540,11
137541,10
137542,10
137543,15
137544,14
137545,12
137546,12
137547,10
137548,14
137549,17
137550,15
137551,14
137552,14
137553,14
137554,13
137555,10
137556,14
137557,13
137558,14
137559,12
137560,16
137561,17
137562,14
137563,13
137564,16
137565,16
137566,17
137567,15
137568,12
137569,14
137570,17
137571,12
137572,17
137573,17
137574,10
137575,11
137576,15
137577,10
137578,14
137579,12
137580,17
137581,14
137582,11
137583,17
137584,10
137585,15
137586,11
137587,14
137588,16
137589,17
137590,14
137591,16
137592,15
137593,15
137594,13
137595,14
137596,17
137597,13
137598,11
137599,16
137600,17
137601,13
137602,15
137603,13
137604,11
137605,14
137606,15
137607,17
137608,12
137609,15
137610,12
137611,14
137612,17
137613,12
137614,14
137615,13
137616,17
137617,16
137618,12
137619,17
137620,17
137621,13
137622,16
137623,15
137624,14
137625,16
137626,16
137627,16
137628,15
137629,11
137630,10
137631,17
137632,10
137633,14
137634,14
137635,16
137636,13
137637,17
137638,15
137639,14
137640,16
137641,11
137642,14
137643,17
137644,12
137645,15
137646,16
137647,11
137648,17
137649,15
137650,11
137651,12
137652,16
137653,10
137654,15
137655,11
137656,11
137657,16
137658,15
137659,15
137660,13
137661,13
137662,17
137663,16
137664,15
137665,17
137666,17
137667,17
137668,11
137669,11
137670,13
137671,16
137672,11
137673,13
137674,15
137675,14
137676,15
137677,17
137678,14
137679,17
137680,16
137681,15
137682,17
137683,10
137684,16
137685,13
137686,17
137687,11
137688,13
137689,13
137690,11
137691,14
137692,16
137693,13
137694,11
137695,15
137696,11
137697,10
137698,18
137699,17
137700,13
137701,16
137702,12
137703,17
137704,17
137705,14
137706,17
137707,17
137708,10
137709,13
137710,13
137711,17
137712,11
137713,13
137714,12
137715,11
137716,14
137717,18
137718,10
137719,15
137720,17
137721,12
137722,13
137723,16
137724,11
137725,14
137726,17
137727,15
137728,12
137729,16
137730,12
137731,15
137732,16
137733,12
137734,18
137735,13
137736,15
137737,16
137738,17
137739,12
137740,10
137741,15
137742,16
137743,14
137744,18
137745,17
137746,17
137747,12
137748,12
137749,12
137750,10
137751,13
137752,16
137753,17
137754,11
137755,14
137756,15
137757,14
137758,15
137759,14
137760,12
137761,11
137762,12
137763,14
137764,10
137765,17
137766,16
137767,13
137768,14
137769,13
137770,13
137771,12
137772,14
137773,14
137774,16
137775,11
137776,15
137777,16
137778,17
137779,14
137780,11
137781,16
137782,14
137783,10
137784,17
137785,13
137786,11
137787,14
137788,12
137789,17
137790,13
137791,15
137792,15
137793,13
137794,15
137795,17
137796,11
137797,18
137798,17
137799,15
137800,12
137801,16
137802,13
137803,16
137804,14
137805,17
137806,15
137807,14
137808,17
137809,15
137810,17
137811,14
137812,16
137813,12
137814,15
137815,11
137816,13
137817,15
137818,11
137819,11
137820,12
137821,15
137822,14
137823,13
137824,15
137825,17
137826,12
137827,14
137828,11
137829,15
137830,15
137831,15
137832,15
137833,17
137834,10
137835,17
137836,12
137837,12
137838,16
137839,16
137840,17
137841,17
137842,13
137843,18
137844,14
137845,15
137846,16
137847,10
137848,11
137849,15
137850,12
137851,16
137852,18
137853,15
137854,12
137855,17
137856,12
137857,17
137858,13
137859,16
137860,15
137861,16
137862,17
137863,17
137864,12
137865,16
137866,11
137867,18
137868,14
137869,18
137870,18
137871,14
137872,18
137873,11
137874,13
137875,12
137876,13
137877,15
137878,12
137879,14
137880,17
137881,17
137882,14
137883,13
137884,15
137885,12
137886,12
137887,11
137888,15
137889,14
137890,12
137891,12
137892,13
137893,18
137894,14
137895,11
137896,13
137897,14
137898,14
137899,18
137900,11
137901,18
137902,15
137903,12
137904,18
137905,17
137906,15
137907,18
137908,17
137909,11
